Gene;State;Pct;Expression
PBANKA_0303000;merozoite;0;0
PBANKA_0303100;merozoite;0;0
PBANKA_0303200;merozoite;0;0
PBANKA_0303300;merozoite;0;0
PBANKA_0303400;merozoite;0,01;5,53
PBANKA_0303500;merozoite;0;0
PBANKA_0303600;merozoite;0,01;2,23
PBANKA_0303700;merozoite;0,01;6,86
PBANKA_0303800;merozoite;0;0
PBANKA_0303900;merozoite;0;0
PBANKA_0304000;merozoite;0,01;2,23
PBANKA_0304100;merozoite;0,01;4,64
PBANKA_0304200;merozoite;0,01;6,18
PBANKA_0304300;merozoite;0,1;6,27
PBANKA_0304400;merozoite;0,04;3,63
PBANKA_0304500;merozoite;0,03;6,85
PBANKA_0304600;merozoite;0;0
PBANKA_0304700;merozoite;0;0
PBANKA_0304800;merozoite;0;0
PBANKA_0304900;merozoite;0,13;5,86
PBANKA_0305000;merozoite;0,01;5,4
PBANKA_0305100;merozoite;0,02;3,63
PBANKA_0305200;merozoite;0,03;4,09
PBANKA_0305300;merozoite;0,11;6,77
PBANKA_0305400;merozoite;0,05;5,18
PBANKA_0305500;merozoite;0,01;4,44
PBANKA_0305600;merozoite;0;0
PBANKA_0305700;merozoite;0;1,21
PBANKA_0305800;merozoite;0;0
PBANKA_0305900;merozoite;0,01;8,88
PBANKA_0306000;merozoite;0,02;9,04
PBANKA_0306100;merozoite;0;0
PBANKA_0306200;merozoite;0;9,24
PBANKA_0306300;merozoite;0;0
PBANKA_0306400;merozoite;0;0
PBANKA_0306500;merozoite;0;0
PBANKA_0306600;merozoite;0,01;7,89
PBANKA_0306700;merozoite;0;0
PBANKA_0306800;merozoite;0,1;5,27
PBANKA_0306900;merozoite;0;10,11
PBANKA_0307000;merozoite;0,35;8,26
PBANKA_0307100;merozoite;0,03;8,86
PBANKA_0307200;merozoite;0;0
PBANKA_0307300;merozoite;0;1,06
PBANKA_0307400;merozoite;0,01;6,84
PBANKA_0307500;merozoite;0,01;4,27
PBANKA_0307600;merozoite;0,01;5,22
PBANKA_0307700;merozoite;0;0
PBANKA_0307800;merozoite;0,1;5,82
PBANKA_0307900;merozoite;0;3,64
PBANKA_0308000;merozoite;0;0
PBANKA_0308100;merozoite;0;0
PBANKA_0308200;merozoite;0;0
PBANKA_0308300;merozoite;0,02;5,59
PBANKA_0308400;merozoite;0;6,07
PBANKA_0308500;merozoite;0,12;6,63
PBANKA_0308600;merozoite;0,07;7,74
PBANKA_0308700;merozoite;0;3,75
PBANKA_0308800;merozoite;0;0
PBANKA_0308900;merozoite;0,01;1,88
PBANKA_0309000;merozoite;0;0
PBANKA_0309100;merozoite;0,05;6,01
PBANKA_0309200;merozoite;0,02;6,67
PBANKA_0309400;merozoite;0,11;5,03
PBANKA_0309500;merozoite;0,02;8,99
PBANKA_0309600;merozoite;0;0
PBANKA_0309700;merozoite;0,01;7,2
PBANKA_0309800;merozoite;0;0
PBANKA_0309900;merozoite;0;0,91
PBANKA_0310000;merozoite;0,01;9,84
PBANKA_0310100;merozoite;0;0
PBANKA_0310200;merozoite;0;0
PBANKA_0310300;merozoite;0,01;4,69
PBANKA_0310400;merozoite;0,02;6,58
PBANKA_0310500;merozoite;0,02;6,34
PBANKA_0310600;merozoite;0;11,05
PBANKA_0310700;merozoite;0,01;6,99
PBANKA_0310800;merozoite;0,03;5,64
PBANKA_0310900;merozoite;0,01;3,14
PBANKA_0311000;merozoite;0,03;4,9
PBANKA_0311100;merozoite;0;10,62
PBANKA_0311200;merozoite;0,3;6,69
PBANKA_0311300;merozoite;0,04;7,94
PBANKA_0311400;merozoite;0,07;6,16
PBANKA_0311500;merozoite;0;0
PBANKA_0311600;merozoite;0,1;7,12
PBANKA_0311700;merozoite;0,01;7,81
PBANKA_0311800;merozoite;0,74;8,54
PBANKA_0311900;merozoite;0,03;6,29
PBANKA_0312000;merozoite;0;7,57
PBANKA_0312100;merozoite;0;8,39
PBANKA_0312200;merozoite;0;0
PBANKA_0312300;merozoite;0,05;6,63
PBANKA_0312400;merozoite;0,08;5,27
PBANKA_0312500;merozoite;0;0
PBANKA_0312600;merozoite;0;0
PBANKA_0312700;merozoite;0,08;5,74
PBANKA_0312800;merozoite;0,01;7,89
PBANKA_0312900;merozoite;0;0
PBANKA_0313000;merozoite;0;0
PBANKA_0313100;merozoite;0;0
PBANKA_0313200;merozoite;0;0
PBANKA_0313300;merozoite;0,01;8,83
PBANKA_0313400;merozoite;0,05;6,64
PBANKA_0313500;merozoite;0;0
PBANKA_0313600;merozoite;0;6,94
PBANKA_0313700;merozoite;0;0
PBANKA_0313800;merozoite;0;6,12
PBANKA_0313900;merozoite;0;0
PBANKA_0314000;merozoite;0;0
PBANKA_0314100;merozoite;0;0
PBANKA_0314200;merozoite;0;6,15
PBANKA_0314300;merozoite;0,03;7,19
PBANKA_0314400;merozoite;0;0
PBANKA_0314500;merozoite;0,22;6,72
PBANKA_0314600;merozoite;0,01;6,17
PBANKA_0314700;merozoite;0,01;9,79
PBANKA_0314800;merozoite;0,01;7,46
PBANKA_0314900;merozoite;0,01;8,95
PBANKA_0315000;merozoite;0;0
PBANKA_0315100;merozoite;0,06;7,35
PBANKA_0315200;merozoite;0;9,46
PBANKA_0315300;merozoite;0,03;5,65
PBANKA_0315400;merozoite;0,11;6,42
PBANKA_0315410;merozoite;0,09;3,69
PBANKA_0315420;merozoite;0;0
PBANKA_0315430;merozoite;0;0
PBANKA_0315500;merozoite;0;0
PBANKA_0315600;merozoite;0,35;8,03
PBANKA_0315700;merozoite;0;2,28
PBANKA_0315800;merozoite;0,01;1,46
PBANKA_0315900;merozoite;0;0
PBANKA_0316000;merozoite;0,01;7,11
PBANKA_0316100;merozoite;0,14;6,21
PBANKA_0316200;merozoite;1;14,73
PBANKA_0316300;merozoite;0,39;8,26
PBANKA_0316400;merozoite;0;5,45
PBANKA_0316500;merozoite;0,04;6,99
PBANKA_0316600;merozoite;0;3,58
PBANKA_0316650;merozoite;0;0
PBANKA_0316700;merozoite;0;3,94
PBANKA_0316800;merozoite;0,01;9,91
PBANKA_0316821;merozoite;0,02;5,86
PBANKA_0316841;merozoite;0,04;5,57
PBANKA_0316861;merozoite;0;0
PBANKA_0316900;merozoite;0,01;5,91
PBANKA_0316921;merozoite;0,06;3,24
PBANKA_0316941;merozoite;0,06;3,09
PBANKA_0316961;merozoite;0;0
PBANKA_0316981;merozoite;0,02;2,61
PBANKA_0317001;merozoite;0;0
PBANKA_0317021;merozoite;0,01;1,06
PBANKA_0317041;merozoite;0;1,45
PBANKA_0317061;merozoite;0,1;6,48
PBANKA_0317081;merozoite;0;0
PBANKA_0317101;merozoite;0;0
PBANKA_0317121;merozoite;0,08;2,4
PBANKA_0317141;merozoite;0,09;6,01
PBANKA_0317161;merozoite;0,03;10,74
PBANKA_0317181;merozoite;0;0
PBANKA_0400100;merozoite;0;11,28
PBANKA_0400200;merozoite;0;0
PBANKA_0400500;merozoite;0;0
PBANKA_0400600;merozoite;0;1,99
PBANKA_0400700;merozoite;0;0
PBANKA_0400800;merozoite;0;0
PBANKA_0400900;merozoite;0;0
PBANKA_0401000;merozoite;0,05;6,89
PBANKA_0401100;merozoite;0,09;7,2
PBANKA_0401200;merozoite;0;5,28
PBANKA_0401300;merozoite;0;3,55
PBANKA_0401400;merozoite;0,03;6,3
PBANKA_0401500;merozoite;0;0,72
PBANKA_0401600;merozoite;0,02;5,84
PBANKA_0401700;merozoite;0,05;5,57
PBANKA_0401800;merozoite;0,02;3,25
PBANKA_0401900;merozoite;0,08;6,38
PBANKA_0402000;merozoite;0,02;7,38
PBANKA_0402100;merozoite;0;8,77
PBANKA_0402200;merozoite;0;0
PBANKA_0402300;merozoite;0,01;6,48
PBANKA_0402400;merozoite;0,01;7,33
PBANKA_0402500;merozoite;0,03;8,31
PBANKA_0402600;merozoite;0;0
PBANKA_0402700;merozoite;0,19;7,02
PBANKA_0402800;merozoite;0,05;7,54
PBANKA_0402900;merozoite;0;11,78
PBANKA_0403000;merozoite;0,16;7,1
PBANKA_0403100;merozoite;0;0
PBANKA_0403200;merozoite;0,02;1,56
PBANKA_0403300;merozoite;0;3,86
PBANKA_0403400;merozoite;0,01;7,07
PBANKA_0403500;merozoite;0;0
PBANKA_0403600;merozoite;0,01;5,02
PBANKA_0403700;merozoite;0,04;7,22
PBANKA_0403800;merozoite;0,07;8,28
PBANKA_0403900;merozoite;0,01;4,79
PBANKA_0404000;merozoite;0,38;7,21
PBANKA_0404100;merozoite;0;0
PBANKA_0404200;merozoite;0,01;5,68
PBANKA_0404300;merozoite;0,01;6,7
PBANKA_0404400;merozoite;0;0
PBANKA_0404500;merozoite;0,04;6,67
PBANKA_0404600;merozoite;0,02;4,78
PBANKA_0404700;merozoite;0,01;5,41
PBANKA_0404800;merozoite;0;7,37
PBANKA_0404900;merozoite;0;0
PBANKA_0405000;merozoite;0;0
PBANKA_0405100;merozoite;0;5,34
PBANKA_0405200;merozoite;0,01;4,79
PBANKA_0405300;merozoite;0,12;5,9
PBANKA_0405310;merozoite;0,01;1,84
PBANKA_0405400;merozoite;0,17;7,27
PBANKA_0405500;merozoite;0,47;7,43
PBANKA_0405600;merozoite;0,02;5,18
PBANKA_0405700;merozoite;0;0
PBANKA_0405800;merozoite;0;0
PBANKA_0405900;merozoite;0;0
PBANKA_0406000;merozoite;0;4,73
PBANKA_0406100;merozoite;0,01;4,56
PBANKA_0406200;merozoite;0;0
PBANKA_0406300;merozoite;0;0
PBANKA_0406400;merozoite;0;4,97
PBANKA_0406500;merozoite;0;10,88
PBANKA_0406600;merozoite;0;0
PBANKA_0406650;merozoite;0;0
PBANKA_0406700;merozoite;0;0
PBANKA_0406800;merozoite;0;0
PBANKA_0406900;merozoite;0;0
PBANKA_0407000;merozoite;0;7,24
PBANKA_0407100;merozoite;0,01;6,58
PBANKA_0407200;merozoite;0;3,18
PBANKA_0407300;merozoite;0;0
PBANKA_0407400;merozoite;0,01;3,76
PBANKA_0407500;merozoite;0;2,22
PBANKA_0407550;merozoite;0;0
PBANKA_0407600;merozoite;0,07;4,45
PBANKA_0407700;merozoite;0,52;7,62
PBANKA_0407800;merozoite;0;7,82
PBANKA_0407900;merozoite;0;0
PBANKA_0408000;merozoite;0;0
PBANKA_0408100;merozoite;0;0
PBANKA_0408200;merozoite;0,01;6,36
PBANKA_0408300;merozoite;0,11;7,05
PBANKA_0408400;merozoite;0,04;5,59
PBANKA_0408500;merozoite;0,01;7,66
PBANKA_0408600;merozoite;0,01;6,18
PBANKA_0408700;merozoite;0,01;5,36
PBANKA_0408800;merozoite;0,01;8,3
PBANKA_0408900;merozoite;0;0
PBANKA_0409000;merozoite;0;0
PBANKA_0409100;merozoite;0;0
